Iteration,Step,Ep_num,EpRet_mean,EpRet_std,EpLen_mean,EpErr_mean,EpErr_std,EpPsi_mean,EpPsi_std,EpSuccess_num,Value_loss,Policy_loss,Old_approx_kl,Approx_kl,Clipfrac,Explained_variance,Entropy,Time
99,1216512,217,8.85996192652821,40.24392631838993,55.193548387096776,179.71598874135643,104.17136569887917,20.730037513416484,9.165335616917753,11,455.55023193359375,-0.006172381341457367,-0.001977561041712761,0.0034065255895256996,0.06477864583333333,0.06032007932662964,2.8143434524536133,43.51197075843811
100,1228800,217,12.647490405509416,40.58350784045728,55.193548387096776,165.16591223071066,97.07990064260105,19.758734477829822,8.990927605568638,20,424.6573486328125,-0.006830893456935883,0.004736472852528095,0.0048525212332606316,0.06901041666666667,0.05642044544219971,2.814232349395752,43.81044864654541
101,1241088,219,13.994714469065343,40.4095103466074,55.03196347031963,160.0502812192287,96.14506301150765,21.75326747437046,9.883872584437844,17,710.357177734375,-0.031809501349925995,0.013418660499155521,0.005730975419282913,0.08588324652777778,0.007957160472869873,2.7906713485717773,43.635918378829956
102,1253376,217,9.55023543468232,40.425226039197156,55.25806451612903,176.18872811836675,105.64835484975822,18.64149741862776,9.491307472383145,19,514.9793090820312,-0.004745073616504669,-0.007701316848397255,0.005256607197225094,0.06043836805555555,0.023948192596435547,2.778818130493164,42.636679887771606
103,1265664,217,18.627579876325594,38.56631430993826,55.25345622119816,152.89318952634778,98.77427615041876,19.6359129874937,9.391427772653246,18,551.6961669921875,0.0009606406092643738,0.02057829312980175,0.0070637185126543045,0.10088433159722222,0.04188871383666992,2.7722480297088623,42.85428261756897
104,1277952,216,16.931926363346317,40.66037434269178,55.282407407407405,161.66468158787052,103.394231228304,16.666896392901737,8.42936100732789,20,579.3187255859375,-0.0074860528111457825,-0.01350980345159769,0.00858894269913435,0.08607313368055555,0.04921656847000122,2.7754437923431396,43.201661825180054
105,1290240,217,16.30843186038193,35.40530842380237,55.142857142857146,156.9593821650647,89.21035373543447,16.682327112294562,9.199653388726556,14,420.9212646484375,-0.007018707692623138,0.005349066108465195,0.0033599575981497765,0.07025824652777778,0.07444316148757935,2.764939785003662,43.12498092651367
106,1302528,217,18.359361459792055,39.58670372105183,55.08755760368663,151.82434306322548,94.80202302521111,18.579926952239006,8.988599472111968,23,737.1251220703125,0.009328663349151611,-0.004740515723824501,0.009145768359303474,0.08216688368055555,0.061601340770721436,2.7582247257232666,42.86894416809082
107,1314816,218,17.62004119260034,35.917204391414906,55.206422018348626,154.45095950187948,89.72077425813983,17.75996740258068,9.293913743991464,16,642.7791748046875,0.0010891146957874298,-0.0023739952594041824,0.0022475067526102066,0.07758246527777778,0.009519517421722412,2.7610507011413574,42.13124346733093
108,1327104,216,22.103835996811707,35.552094640262595,55.254629629629626,143.9728286486518,84.66777366210356,17.53572369615237,9.143164229701501,21,608.2214965820312,0.02336110919713974,-0.016484014689922333,0.005937463603913784,0.07421875,0.05691659450531006,2.73081636428833,43.244778871536255
109,1339392,217,18.997416365030208,37.052450678992415,55.30875576036866,155.73455254691964,89.32909833913678,13.791772951178837,8.01406681364148,21,295.4307556152344,0.006971457973122597,-0.011602907441556454,0.0057957228273153305,0.0747341579861111,0.03941798210144043,2.7165164947509766,43.26448369026184
110,1351680,217,20.656953188807005,35.77470732795118,55.225806451612904,150.47387997629872,85.18317039250098,16.054827996662684,8.290598212642548,18,515.8865966796875,-0.013968303799629211,0.005854509770870209,0.012954146601259708,0.08824327256944445,0.034474730491638184,2.719395637512207,42.38475847244263
111,1363968,216,23.70618473079546,36.26000602722633,55.27777777777778,141.60415167368274,82.27589371200287,12.730102986097336,7.450059893818259,26,739.52490234375,0.01643204316496849,0.007075984962284565,0.0038807038217782974,0.10454644097222222,0.07526952028274536,2.7200398445129395,43.1447913646698
112,1376256,217,21.368462998048575,38.77489097487247,55.14746543778802,151.33085926815156,96.20850125504172,12.823638482027889,7.965605257646303,28,416.14288330078125,0.018239863216876984,-0.004684747196733952,0.0072861360386013985,0.04782443576388889,0.08298993110656738,2.7094974517822266,42.44194960594177
113,1388544,219,24.229418068951716,38.323007194174,55.073059360730596,141.11670660934115,90.52232357152079,11.927968181975901,7.974267893301585,29,638.4432373046875,-0.00479133240878582,0.0008503757417201996,0.003056187182664871,0.061360677083333336,0.04958522319793701,2.6954360008239746,43.61693835258484
114,1400832,217,21.478518030365553,38.2381715793846,55.16589861751152,149.11187825106785,86.11240691171487,11.841234265384585,6.940451342142097,27,633.7510375976562,-0.006889857351779938,0.003579569049179554,0.0015858104452490807,0.06309678819444445,0.08643954992294312,2.6922740936279297,43.39869236946106
115,1413120,218,19.008259762131033,32.974569750369916,55.19724770642202,153.86554722215115,81.94896944368314,10.279197676466145,7.140613304234423,16,393.6985168457031,-0.004311323165893555,-0.0049982089549303055,0.0028050700202584267,0.07039388020833333,0.08656197786331177,2.6759567260742188,43.7498836517334
116,1425408,216,21.473227102339024,39.339585774076276,55.11574074074074,147.6370293332202,91.4555429945071,10.926091074943542,6.725154688845074,25,692.94873046875,-1.0065734386444092e-05,0.005641154944896698,0.0025190282613039017,0.0661892361111111,0.08950245380401611,2.660224676132202,43.46450400352478
117,1437696,216,28.821056743255255,32.69086244849739,55.27777777777778,131.00609695034657,75.00602057578298,10.226458658774694,6.540801097339114,29,447.68792724609375,-0.002515166997909546,-0.007286194711923599,0.006578443571925163,0.09488932291666667,0.0879511833190918,2.617483139038086,43.43265390396118
118,1449984,216,28.89970466704869,36.45649548788055,55.13425925925926,133.35851254172655,85.04659744308056,10.24665117263794,6.989764644888936,28,545.3253173828125,-0.0212455652654171,-0.014094380661845207,0.006258716806769371,0.050238715277777776,0.09973180294036865,2.625460624694824,42.978811502456665
119,1462272,217,22.850548584452525,38.26105037247938,55.31336405529954,144.9321418683905,85.27425920137703,11.927498458167925,7.721678042533519,24,477.9203796386719,0.00679384171962738,0.004884807392954826,0.003988972865045071,0.044026692708333336,0.07513797283172607,2.6357805728912354,41.88929772377014
120,1474560,219,27.196336119662305,37.176341569496,55.1689497716895,136.32756997640223,85.44016594459058,9.54885084335118,6.471185411029419,28,480.1224365234375,-0.009698782116174698,0.012189664877951145,0.010462204925715923,0.07118055555555555,0.07673913240432739,2.614680290222168,42.10067343711853
121,1486848,217,20.96262379260621,38.44720217172612,55.115207373271886,153.43265809623284,92.2834102517741,9.636737503763717,6.225834291708882,21,532.807861328125,0.0007412433624267578,-0.00032906606793403625,0.002072729170322418,0.05126953125,0.11269623041152954,2.6358132362365723,43.13060808181763
122,1499136,216,24.528662944057,38.89900190924189,55.31481481481482,144.39989606109486,93.56081760305045,10.328464607397715,6.82001392156316,21,450.4740295410156,0.0010413341224193573,-0.005300008691847324,0.0015983348712325096,0.050455729166666664,0.13353264331817627,2.6494996547698975,43.430084466934204
123,1511424,218,21.48786582767015,39.84360479011598,55.15137614678899,152.1866006430545,93.66249182973249,10.718663006747535,7.106612016993151,23,418.48675537109375,-0.010264118202030659,0.027814120054244995,0.013743754476308823,0.05978732638888889,0.11635786294937134,2.65960693359375,42.17117953300476
124,1523712,217,23.558903961332014,36.77014012123827,55.184331797235025,144.60824891948138,85.04542555394973,8.91825583123941,5.850684892564183,25,523.7659912109375,-0.00635378435254097,0.004232947714626789,0.0020290277898311615,0.05740017361111111,0.15013724565505981,2.6480722427368164,42.276912450790405
125,1536000,217,28.195018426557542,39.833104150422464,55.11981566820276,132.2267555867084,86.99199991401868,9.531619037900652,7.0146502017899115,34,386.9926452636719,-0.009748697280883789,0.007528859190642834,0.002347031608223915,0.0659450954861111,0.13358551263809204,2.634523868560791,43.50357985496521
126,1548288,218,29.33505685174702,36.90611425809135,55.206422018348626,130.21512129204052,82.08204191530487,9.383013423429716,6.298823238038365,35,507.659912109375,0.0020342618227005005,0.003354176878929138,0.003985248506069183,0.07001410590277778,0.16841500997543335,2.6280136108398438,41.772301197052
127,1560576,216,33.66494887278143,32.673227104430495,55.375,123.89114676989496,75.28796167655658,8.739333500464758,5.81250879632719,36,550.3583374023438,-0.006833899766206741,-0.0017659636214375496,0.011210314929485321,0.09746636284722222,0.15779387950897217,2.5966601371765137,41.73450183868408
128,1572864,217,27.173713498760726,33.915023527747884,55.14746543778802,133.94774250507206,77.61822441223467,7.882280805693244,6.089677603379102,24,512.3963012695312,0.009568575769662857,-0.014813142828643322,0.003988796845078468,0.07872178819444445,0.15340065956115723,2.6113953590393066,42.003177642822266
129,1585152,216,25.374533687244615,35.73582630226118,55.120370370370374,140.36431321546485,81.18036923816639,7.286682029565175,5.372249752399144,25,392.0157165527344,-0.01671537756919861,0.02627447620034218,0.012175731360912323,0.06141493055555555,0.16832780838012695,2.585209369659424,42.20129323005676
130,1597440,217,26.22134934133715,38.67861085837536,55.244239631336406,143.08849679236548,88.03801757385806,6.747202137098884,5.2042038873588226,40,435.8431701660156,0.014346765354275703,0.0027952324599027634,0.0021777572110295296,0.08870442708333333,0.1972917914390564,2.575382947921753,42.76190662384033
131,1609728,218,30.066346990073555,38.102374227972334,55.027522935779814,134.12560387758123,85.9257974690257,7.371129683398325,5.336404580659709,37,302.64007568359375,0.003506723791360855,0.01670459471642971,0.005073577165603638,0.05398220486111111,0.18150120973587036,2.574185371398926,42.21423697471619
132,1622016,218,27.95163657135647,38.97752874934151,55.022935779816514,133.7818875364828,86.54690768133464,6.644651255476364,5.167471488193352,27,385.9927062988281,-0.005120500922203064,0.0016416963189840317,0.0036528687924146652,0.055853949652777776,0.2021692991256714,2.582982063293457,42.749284982681274
133,1634304,218,30.075539550310488,35.210405052026374,55.12844036697248,131.86542174751995,80.55531128089123,6.478674832834015,4.726094711514868,29,429.1533203125,0.003623112104833126,-0.001150018535554409,0.0038497624918818474,0.09608289930555555,0.20927804708480835,2.578864097595215,43.72707962989807
134,1646592,216,14.466222966471799,40.42705785324671,55.425925925925924,172.99107340962726,102.74364308477352,6.32704570889473,4.815329467881792,16,319.81011962890625,0.0005203709006309509,0.008258338086307049,0.0013280883431434631,0.062337239583333336,0.2772563695907593,2.577037811279297,44.08142590522766
135,1658880,217,22.609717500654074,45.416207002527614,55.35023041474654,154.80966493455995,107.05913409823526,7.150684342406312,5.135556535351227,38,516.0225830078125,0.005568001419305801,0.009540782310068607,0.005092095583677292,0.0749240451388889,0.21883010864257812,2.5712637901306152,42.83194971084595
136,1671168,216,19.568048861069176,38.11645767334236,55.333333333333336,157.7815188701523,91.20681516888347,6.844342301289241,5.130136497742191,15,350.3934326171875,0.0048368386924266815,-0.00608124490827322,0.001648755744099617,0.05504014756944445,0.24286478757858276,2.5623159408569336,42.75767254829407
137,1683456,217,20.99812323695443,38.96899976252517,55.29032258064516,152.9910058574587,91.88862523542977,7.124362601662561,5.532769737388623,22,396.53125,-0.004156649112701416,0.0015678135678172112,0.0019209114834666252,0.07609049479166667,0.24386757612228394,2.5665016174316406,43.00010132789612
138,1695744,217,20.40907017407803,33.70017124589324,55.2073732718894,156.27773494814141,83.43909519492864,7.095808026977398,5.80308023096121,20,332.15594482421875,-0.004186391830444336,0.0032042795792222023,0.002368692308664322,0.06453450520833333,0.26164495944976807,2.5397095680236816,42.92349195480347
139,1708032,217,16.305595922957632,42.04797048391702,55.26728110599078,164.17017612861537,98.61980678185438,8.728548502592448,6.460144248537825,23,359.1395568847656,0.02338498830795288,-0.0010336143895983696,0.0071099549531936646,0.061848958333333336,0.23950088024139404,2.5367836952209473,41.59903693199158
140,1720320,216,23.64712454375113,41.121390809096226,55.40277777777778,148.53363738214534,97.11237792473949,7.155118882656098,5.572385699765655,26,357.4006652832031,0.0078118667006492615,0.0032652802765369415,0.009670993313193321,0.06781684027777778,0.2704482078552246,2.530836820602417,41.5612370967865
141,1732608,219,19.558757048936087,37.402529279964476,55.10045662100457,160.1605683214604,92.02313514733521,8.434049478948932,6.190575454038183,18,250.88943481445312,0.014149975031614304,-0.011810730211436749,0.009844934567809105,0.06051974826388889,0.25373417139053345,2.527376174926758,41.57067894935608
142,1744896,217,24.58254487000096,40.474784003144165,55.327188940092164,148.91908166909508,100.98759429422131,7.5675683966430105,5.534891103475963,25,310.3202819824219,0.002260059118270874,0.04546678066253662,0.016963649541139603,0.07066514756944445,0.2734594941139221,2.517153263092041,41.58371877670288
143,1757184,216,7.295506177392724,41.920226215361666,55.370370370370374,192.28173416119486,107.73393986972445,8.274370829264322,5.9811329315856865,11,293.6672058105469,0.003930225968360901,-0.0206849817186594,0.010075096972286701,0.08338758680555555,0.2878561019897461,2.5135886669158936,41.63458490371704
144,1769472,217,21.288894619111485,38.40083742220321,55.14746543778802,154.67966670172459,91.00759631582184,8.664149183282104,6.475767640857092,26,405.42559814453125,-0.005544476211071014,-0.004243606701493263,0.0026337886229157448,0.05202907986111111,0.24620115756988525,2.5237555503845215,41.98123359680176
145,1781760,218,25.140779579525244,39.048182222852155,55.1651376146789,142.9320403739811,96.25199960606952,8.991891687069463,6.802401153722552,28,304.292724609375,-0.018626458942890167,0.008338330313563347,0.0034166285768151283,0.0739474826388889,0.2862159013748169,2.522665500640869,41.728280782699585
146,1794048,216,22.551549992787773,39.915410115481016,55.31481481481482,146.31609923316555,89.5577738382276,9.585653146107992,6.885563303557038,23,356.323486328125,0.022115614265203476,0.001955081708729267,0.0031975796446204185,0.06605360243055555,0.23639404773712158,2.5090508460998535,41.96480369567871
147,1806336,217,20.322880468401387,35.59803120291682,55.115207373271886,155.2160452216992,88.32254310838742,8.701761367683586,6.023838468372599,17,306.20068359375,-0.0011009499430656433,0.036585718393325806,0.02181820198893547,0.07050238715277778,0.3151906132698059,2.509962797164917,41.58680558204651
